0.324221 0.000000 33.770000
0.314380 0.019249 33.770000
0.303879 0.038147 33.770000
0.293235 0.056964 33.770000
0.282528 0.075745 33.770000
0.271783 0.094505 33.770000
0.261011 0.113250 33.770000
0.250220 0.131983 33.770000
0.239410 0.150705 33.770000
0.228583 0.169418 33.770000
0.217735 0.188118 33.770000
0.206861 0.206803 33.770000
0.195950 0.225467 33.770000
0.184976 0.244094 33.770000
0.173860 0.262636 33.770000
0.162110 0.280783 33.770000
0.140519 0.281886 33.770000
0.118903 0.282241 33.770000
0.097285 0.282431 33.770000
0.075666 0.282549 33.770000
0.054048 0.282623 33.770000
0.032429 0.282667 33.770000
0.010810 0.282688 33.770000
-0.010810 0.282688 33.770000
-0.032429 0.282667 33.770000
-0.054048 0.282623 33.770000
-0.075666 0.282549 33.770000
-0.097285 0.282431 33.770000
-0.118903 0.282241 33.770000
-0.140519 0.281886 33.770000
-0.162110 0.280783 33.770000
-0.173860 0.262636 33.770000
-0.184976 0.244094 33.770000
-0.195950 0.225467 33.770000
-0.206861 0.206803 33.770000
-0.217735 0.188118 33.770000
-0.228583 0.169418 33.770000
-0.239410 0.150705 33.770000
-0.250220 0.131983 33.770000
-0.261011 0.113250 33.770000
-0.271783 0.094505 33.770000
-0.282528 0.075745 33.770000
-0.293235 0.056964 33.770000
-0.303879 0.038147 33.770000
-0.314380 0.019249 33.770000
-0.324221 0.000000 33.770000
-0.314380 -0.019249 33.770000
-0.303879 -0.038147 33.770000
-0.293235 -0.056964 33.770000
-0.282528 -0.075745 33.770000
-0.271783 -0.094505 33.770000
-0.261011 -0.113250 33.770000
-0.250220 -0.131983 33.770000
-0.239410 -0.150705 33.770000
-0.228583 -0.169418 33.770000
-0.217735 -0.188118 33.770000
-0.206861 -0.206803 33.770000
-0.195950 -0.225467 33.770000
-0.184976 -0.244094 33.770000
-0.173860 -0.262636 33.770000
-0.162110 -0.280783 33.770000
-0.140519 -0.281886 33.770000
-0.118903 -0.282241 33.770000
-0.097285 -0.282431 33.770000
-0.075666 -0.282549 33.770000
-0.054048 -0.282623 33.770000
-0.032429 -0.282667 33.770000
-0.010810 -0.282688 33.770000
0.010810 -0.282688 33.770000
0.032429 -0.282667 33.770000
0.054048 -0.282623 33.770000
0.075666 -0.282549 33.770000
0.097285 -0.282431 33.770000
0.118903 -0.282241 33.770000
0.140519 -0.281886 33.770000
0.162110 -0.280783 33.770000
0.173860 -0.262636 33.770000
0.184976 -0.244094 33.770000
0.195950 -0.225467 33.770000
0.206861 -0.206803 33.770000
0.217735 -0.188118 33.770000
0.228583 -0.169418 33.770000
0.239410 -0.150705 33.770000
0.250220 -0.131983 33.770000
0.261011 -0.113250 33.770000
0.271783 -0.094505 33.770000
0.282528 -0.075745 33.770000
0.293235 -0.056964 33.770000
0.303879 -0.038147 33.770000
0.314380 -0.019249 33.770000
0.324221 0.000000 33.770000

